0.007470626554453429	-0.0020524587011350997
0.015716608113132177	-0.002110898585555113
0.03623480070797511	-0.0014478877985580475
0.034298664621742525	-0.0018256488251551268
0.04772541939246728	-0.0010049223409674803
0.04413321394769072	0.00012815316295650614
0.030656836980887756	-0.0005259655280832229
0.04952032526112901	-0.0003427132306489728
0.042402350137181084	9.917245912392943e-05
0.038694582987699226	-0.00039651285274232284
0.04628529492947913	0.0005865181239775538
0.03621995843970678	0.0002816020922603334
0.04354591657261336	0.0007426212795411981
0.04806330229095601	0.00021048902334749962
0.03695054724668953	-3.0202333267904816e-05
0.047569053765490886	0.00014162784661871553
0.04516958765246717	-0.00011294267453313279
0.03846848051110777	-0.0006177481864007908
0.04630059581641059	-0.0011050175247775823
0.03559272955311854	-0.0021662139469584628
